year_index,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,foreign_film,origin,origin_language
2008-01-01,41.0,94.0,0.0,379.0,795.0,511920.0,Adventure|Animation|Comedy|Fantasy|Romance,Delgo ,2458,2449,http://www.imdb.com/title/tt0361500/?ref_=fn_tt_tt_1,26.0,English,USA,PG,40000000.0,2008.0,754.0,4.4,211,-39488080.0,USA,American,English
2015-01-01,224.0,115.0,180.0,87.0,1000.0,10640645.0,Action|Crime|Drama|Mystery|Thriller,The Gunman ,28429,1686,http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1,110.0,English,USA,R,40000000.0,2015.0,535.0,5.8,0,-29359355.0,USA,American,English
2006-01-01,66.0,93.0,13.0,173.0,15000.0,652526.0,Action|Adventure|Family|Thriller,Alex Rider: Operation Stormbreaker ,20201,15638,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1,187.0,English,Germany,PG,40000000.0,2006.0,460.0,5.1,823,-39347474.0,Germany,Foreign,English
2007-01-01,253.0,105.0,154.0,502.0,884.0,80050171.0,Drama|Mystery|Thriller,Disturbia ,186982,2288,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,491.0,English,USA,PG-13,20000000.0,2007.0,617.0,6.9,0,60050171.0,USA,American,English
1995-01-01,79.0,107.0,34.0,472.0,11000.0,7564000.0,Comedy|Crime|Drama|Thriller,Hackers ,54650,13821,http://www.imdb.com/title/tt0113243/?ref_=fn_tt_tt_1,223.0,English,USA,PG-13,20000000.0,1995.0,922.0,6.2,12000,-12436000.0,USA,American,English
2007-01-01,94.0,101.0,47.0,2.0,499.0,876671.0,Adventure|Comedy|Drama|Romance|Thriller|War,The Hunting Party ,22010,504,http://www.imdb.com/title/tt0455782/?ref_=fn_tt_tt_1,90.0,English,USA,R,25000000.0,2007.0,3.0,6.9,0,-24123329.0,USA,American,English
1994-01-01,77.0,111.0,0.0,385.0,1000.0,2869369.0,Comedy|Fantasy,The Hudsucker Proxy ,65474,2612,http://www.imdb.com/title/tt0110074/?ref_=fn_tt_tt_1,211.0,English,UK,PG,30000000.0,1994.0,970.0,7.3,0,-27130631.0,UK,Foreign,English
2007-01-01,106.0,113.0,31.0,483.0,5000.0,128978.0,Action|Drama|History|Romance|War,The Warlords ,22897,6267,http://www.imdb.com/title/tt0913968/?ref_=fn_tt_tt_1,61.0,Mandarin,Hong Kong,R,40000000.0,2007.0,755.0,7.1,0,-39871022.0,Hong Kong,Foreign,Foreign
2005-01-01,30.0,112.0,44.0,533.0,1000.0,77231.0,Drama|History|War,Nomad: The Warrior ,3322,2115,http://www.imdb.com/title/tt0374089/?ref_=fn_tt_tt_1,32.0,Kazakh,France,R,25000000.0,2005.0,580.0,6.0,265,-24922769.0,France,Foreign,Foreign
2013-01-01,488.0,126.0,584.0,398.0,11000.0,4563029.0,Action|Drama|Sci-Fi|Thriller,Snowpiercer ,181472,12286,http://www.imdb.com/title/tt1706620/?ref_=fn_tt_tt_1,514.0,English,South Korea,R,39200000.0,2013.0,557.0,7.0,58000,-34636971.0,South Korea,Foreign,English
2011-01-01,63.0,90.0,10.0,541.0,1000.0,48468407.0,Adventure|Animation|Comedy|Fantasy|Music|Romance,A Monster in Paris ,15790,3243,http://www.imdb.com/title/tt0961097/?ref_=fn_tt_tt_1,40.0,French,France,PG,25000000.0,2011.0,559.0,6.8,0,23468407.0,France,Foreign,Foreign
2004-01-01,42.0,93.0,23.0,596.0,2000.0,463730.0,Comedy,The Last Shot ,3789,5240,http://www.imdb.com/title/tt0357054/?ref_=fn_tt_tt_1,39.0,English,USA,R,39752620.0,2004.0,894.0,5.7,89,-39288890.0,USA,American,English
1994-01-01,118.0,98.0,295.0,380.0,720.0,50693162.0,Action|Drama|Fantasy,The Crow ,136580,2630,http://www.imdb.com/title/tt0109506/?ref_=fn_tt_tt_1,545.0,English,USA,R,23000000.0,1994.0,581.0,7.6,15000,27693162.0,USA,American,English
2009-01-01,214.0,107.0,124.0,100.0,152.0,63411478.0,Drama|Fantasy|Romance|Sci-Fi,The Time Traveler's Wife ,114925,568,http://www.imdb.com/title/tt0452694/?ref_=fn_tt_tt_1,234.0,English,USA,PG-13,39000000.0,2009.0,142.0,7.1,13000,24411478.0,USA,American,English
2007-01-01,110.0,102.0,36.0,433.0,747.0,42640890.0,Comedy|Romance,Because I Said So ,32412,1930,http://www.imdb.com/title/tt0490084/?ref_=fn_tt_tt_1,184.0,English,USA,PG-13,39752620.0,2007.0,452.0,5.6,0,2888270.0,USA,American,English
2001-01-01,187.0,106.0,357.0,4000.0,23000.0,144512310.0,Action|Crime|Thriller,The Fast and the Furious ,272227,45327,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988.0,English,USA,PG-13,38000000.0,2001.0,14000.0,6.7,14000,106512310.0,USA,American,English
2012-01-01,370.0,87.0,13000.0,787.0,940.0,35287788.0,Animation|Comedy|Family|Horror|Sci-Fi,Frankenweenie ,73886,4774,http://www.imdb.com/title/tt1142977/?ref_=fn_tt_tt_1,165.0,English,USA,PG,39000000.0,2012.0,925.0,7.0,25000,-3712212.0,USA,American,English
2005-01-01,276.0,119.0,0.0,279.0,2000.0,25335935.0,Action|Adventure|Sci-Fi|Thriller,Serenity ,242599,2853,http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1,1594.0,English,USA,PG-13,40000000.0,2005.0,505.0,8.0,14000,-14664065.0,USA,American,English
2004-01-01,76.0,110.0,534.0,511.0,865.0,5881504.0,Biography|Drama|Romance|Sport,Against the Ropes ,5917,2972,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,39000000.0,2004.0,534.0,5.3,177,-33118496.0,USA,American,English
1983-01-01,95.0,125.0,44.0,420.0,593.0,60000000.0,Action|Comedy|Sci-Fi,Superman III ,49934,2329,http://www.imdb.com/title/tt0086393/?ref_=fn_tt_tt_1,224.0,English,UK,PG,39000000.0,1983.0,542.0,4.9,0,21000000.0,UK,Foreign,English
2013-01-01,211.0,113.0,88.0,785.0,22000.0,29802761.0,Comedy|Sport,Grudge Match ,46480,36009,http://www.imdb.com/title/tt1661382/?ref_=fn_tt_tt_1,115.0,English,USA,PG-13,40000000.0,2013.0,13000.0,6.4,12000,-10197239.0,USA,American,English
2002-01-01,97.0,108.0,72.0,559.0,982.0,127214072.0,Comedy|Romance,Sweet Home Alabama ,83786,4251,http://www.imdb.com/title/tt0256415/?ref_=fn_tt_tt_1,392.0,English,USA,PG-13,38000000.0,2002.0,935.0,6.1,0,89214072.0,USA,American,English
2009-01-01,174.0,96.0,126.0,954.0,18000.0,88915214.0,Comedy|Romance,The Ugly Truth ,163665,22436,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,169.0,English,USA,R,38000000.0,2009.0,957.0,6.5,9000,50915214.0,USA,American,English
1996-01-01,23.0,93.0,36.0,275.0,592.0,30400000.0,Comedy,Sgt. Bilko ,17810,2176,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,73.0,English,USA,PG,39000000.0,1996.0,516.0,5.7,478,-8600000.0,USA,American,English
2002-01-01,103.0,100.0,0.0,1000.0,12000.0,85570368.0,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids 2: Island of Lost Dreams ,44885,18291,http://www.imdb.com/title/tt0287717/?ref_=fn_tt_tt_1,107.0,English,USA,PG,38000000.0,2002.0,2000.0,5.1,478,47570368.0,USA,American,English
1994-01-01,98.0,118.0,18.0,906.0,1000.0,75668868.0,Action|Adventure|Mystery|Sci-Fi|Thriller,Star Trek: Generations ,60504,6427,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,249.0,English,USA,PG,35000000.0,1994.0,946.0,6.6,0,40668868.0,USA,American,English
2013-01-01,273.0,122.0,0.0,7.0,643.0,6594136.0,Action|Biography|Drama,The Grandmaster ,24557,943,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111.0,Mandarin,Hong Kong,PG-13,38600000.0,2013.0,290.0,6.5,13000,-32005864.0,Hong Kong,Foreign,Foreign
2011-01-01,279.0,120.0,508.0,1000.0,21000.0,58700247.0,Drama|Romance,Water for Elephants ,95367,36062,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,260.0,English,USA,PG-13,38000000.0,2011.0,11000.0,6.9,33000,20700247.0,USA,American,English
1999-01-01,65.0,146.0,278.0,494.0,18000.0,50668906.0,Biography|Drama|Sport,The Hurricane ,76016,20516,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,265.0,English,USA,R,38000000.0,1999.0,584.0,7.6,0,12668906.0,USA,American,English
2002-01-01,98.0,115.0,150.0,789.0,970.0,39177215.0,Crime|Drama|Thriller,Enough ,30667,3770,http://www.imdb.com/title/tt0278435/?ref_=fn_tt_tt_1,234.0,English,USA,PG-13,38000000.0,2002.0,919.0,5.6,0,1177215.0,USA,American,English
2001-01-01,116.0,123.0,7.0,692.0,931.0,40334024.0,Comedy|Crime|Romance,Heartbreakers ,44168,2912,http://www.imdb.com/title/tt0125022/?ref_=fn_tt_tt_1,216.0,English,USA,PG-13,35000000.0,2001.0,754.0,6.2,989,5334024.0,USA,American,English
2015-01-01,76.0,94.0,99.0,377.0,598.0,71038190.0,Action|Comedy|Crime,Paul Blart: Mall Cop 2 ,23473,3552,http://www.imdb.com/title/tt3450650/?ref_=fn_tt_tt_1,123.0,English,USA,PG,30000000.0,2015.0,557.0,4.4,8000,41038190.0,USA,American,English
2001-01-01,106.0,102.0,43.0,280.0,308.0,24044532.0,Drama|Romance,Angel Eyes ,19686,1440,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,180.0,English,USA,R,38000000.0,2001.0,285.0,5.6,689,-13955468.0,USA,American,English
2001-01-01,55.0,98.0,11.0,466.0,854.0,22770864.0,Comedy|Drama,Joe Somebody ,8433,2765,http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1,85.0,English,USA,PG,38000000.0,2001.0,543.0,5.5,168,-15229136.0,USA,American,English
1999-01-01,172.0,133.0,2000.0,541.0,40000.0,18653746.0,Mystery|Thriller,The Ninth Gate ,137722,42344,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,638.0,English,Spain,R,38000000.0,1999.0,903.0,6.7,0,-19346254.0,Spain,Foreign,English
1996-01-01,47.0,118.0,150.0,182.0,24000.0,17305211.0,Crime|Drama|Mystery|Thriller,Extreme Measures ,14066,24547,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,75.0,English,USA,R,38000000.0,1996.0,210.0,6.1,352,-20694789.0,USA,American,English
2001-01-01,107.0,105.0,65.0,108.0,628.0,16991902.0,Drama|Music,Rock Star ,34592,1265,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,191.0,English,USA,R,57000000.0,2001.0,316.0,6.2,0,-40008098.0,USA,American,English
2009-01-01,323.0,109.0,304.0,736.0,940.0,47536959.0,Drama,Precious ,86955,3277,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275.0,English,USA,R,10000000.0,2009.0,906.0,7.3,12000,37536959.0,USA,American,English
1996-01-01,37.0,129.0,0.0,982.0,12000.0,10300000.0,Adventure|Drama,White Squall ,17859,16237,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,38000000.0,1996.0,1000.0,6.6,911,-27700000.0,USA,American,English
1982-01-01,297.0,109.0,0.0,145.0,957.0,13782838.0,Horror|Mystery|Sci-Fi,The Thing ,258078,1757,http://www.imdb.com/title/tt0084787/?ref_=fn_tt_tt_1,911.0,English,USA,R,15000000.0,1982.0,163.0,8.2,23000,-1217162.0,USA,American,English
2013-01-01,302.0,127.0,123.0,904.0,14000.0,41997790.0,Action|Sci-Fi|Thriller,Riddick ,125305,17551,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343.0,English,USA,R,38000000.0,2013.0,924.0,6.4,39000,3997790.0,USA,American,English
1997-01-01,38.0,118.0,11.0,12.0,37.0,6482195.0,Crime|Mystery|Thriller,Switchback ,9740,74,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,81.0,English,USA,R,37000000.0,1997.0,12.0,6.4,389,-30517805.0,USA,American,English
2001-01-01,31.0,110.0,49.0,427.0,1000.0,623374.0,Action|Adventure|Drama|Thriller|Western,Texas Rangers ,4757,2120,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67.0,English,USA,PG-13,38000000.0,2001.0,569.0,5.2,474,-37376626.0,USA,American,English
2008-01-01,118.0,90.0,27.0,260.0,13000.0,7871693.0,Adventure|Family|Fantasy|Sci-Fi,City of Ember ,52908,15494,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,102.0,English,USA,PG,55000000.0,2008.0,2000.0,6.5,0,-47128307.0,USA,American,English
2012-01-01,546.0,144.0,0.0,15.0,378.0,16377274.0,Drama,The Master ,105144,427,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,405.0,English,USA,R,32000000.0,2012.0,18.0,7.1,27000,-15622726.0,USA,American,English
2007-01-01,21.0,97.0,2.0,217.0,4000.0,48468407.0,Adventure|Comedy|History|Romance,Virgin Territory ,6691,4900,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,28.0,English,Italy,R,38000000.0,2007.0,476.0,4.8,366,10468407.0,Italy,Foreign,English
2008-01-01,86.0,130.0,39.0,534.0,2000.0,9589875.0,Biography|Drama|Sport,The Express ,16673,5162,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,45.0,English,USA,PG,40000000.0,2008.0,898.0,7.3,0,-30410125.0,USA,American,English
2016-01-01,194.0,112.0,5.0,724.0,17000.0,34912982.0,Action|Adventure|Sci-Fi|Thriller,The 5th Wave ,55617,19974,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266.0,English,USA,PG-13,38000000.0,2016.0,1000.0,5.2,14000,-3087018.0,USA,American,English
2015-01-01,437.0,133.0,0.0,531.0,13000.0,109712885.0,Drama|Sport,Creed ,146708,15106,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362.0,English,USA,PG-13,35000000.0,2015.0,597.0,7.7,70000,74712885.0,USA,American,English
2010-01-01,378.0,150.0,0.0,206.0,10000.0,92173235.0,Crime|Drama|Thriller,The Town ,280228,14296,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420.0,English,USA,R,37000000.0,2010.0,4000.0,7.6,29000,55173235.0,USA,American,English
2012-01-01,170.0,110.0,52.0,651.0,10000.0,41102171.0,Comedy|Drama|Romance,What to Expect When You're Expecting ,57266,13396,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,40000000.0,2012.0,2000.0,5.7,14000,1102171.0,USA,American,English
2008-01-01,341.0,96.0,1000.0,681.0,24000.0,60338891.0,Comedy|Drama,Burn After Reading ,248468,36093,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,545.0,English,USA,R,37000000.0,2008.0,11000.0,7.0,0,23338891.0,USA,American,English
2008-01-01,139.0,96.0,3.0,35.0,18000.0,48006503.0,Adventure|Comedy|Family|Fantasy,Nim's Island ,28109,18178,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110.0,English,USA,PG,37000000.0,2008.0,82.0,6.0,0,11006503.0,USA,American,English
2013-01-01,393.0,123.0,2000.0,471.0,26000.0,26903709.0,Action|Biography|Drama|Sport,Rush ,312629,37206,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475.0,English,UK,R,38000000.0,2013.0,10000.0,8.1,83000,-11096291.0,UK,Foreign,English
1999-01-01,224.0,188.0,0.0,272.0,786.0,22450975.0,Drama,Magnolia ,241030,1906,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,1437.0,English,USA,R,37000000.0,1999.0,625.0,8.0,13000,-14549025.0,USA,American,English
2010-01-01,203.0,107.0,0.0,574.0,13000.0,44867349.0,Action|Comedy|Crime,Cop Out ,75347,14483,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176.0,English,USA,R,37000000.0,2010.0,642.0,5.6,0,7867349.0,USA,American,English
2016-01-01,148.0,110.0,11.0,591.0,2000.0,46813366.0,Comedy|Romance,How to Be Single ,39440,4882,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83.0,English,USA,R,38000000.0,2016.0,756.0,6.1,15000,8813366.0,USA,American,English
2011-01-01,131.0,113.0,188.0,631.0,11000.0,72279690.0,Drama|Family,Dolphin Tale ,17948,14209,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86.0,English,USA,PG,37000000.0,2011.0,680.0,6.9,0,35279690.0,USA,American,English
2008-01-01,350.0,122.0,308.0,10000.0,17000.0,191449475.0,Drama|Fantasy|Romance,Twilight ,348007,44060,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535.0,English,USA,PG-13,37000000.0,2008.0,12000.0,5.2,19000,154449475.0,USA,American,English
2002-01-01,129.0,116.0,415.0,644.0,18000.0,71026631.0,Crime|Drama|Thriller,John Q ,98899,20970,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394.0,English,USA,PG-13,36000000.0,2002.0,669.0,7.0,0,35026631.0,USA,American,English
1999-01-01,40.0,93.0,10.0,405.0,789.0,68208190.0,Action|Comedy|Crime|Thriller,Blue Streak ,60572,2986,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,65000000.0,1999.0,744.0,6.3,0,3208190.0,USA,American,English
2013-01-01,289.0,118.0,43.0,651.0,740.0,150368971.0,Comedy|Crime,We're the Millers ,316671,3425,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301.0,English,USA,R,37000000.0,2013.0,707.0,7.0,35000,113368971.0,USA,American,English
1997-01-01,72.0,93.0,84.0,263.0,551.0,50129186.0,Action|Crime|Drama|Mystery|Thriller,Breakdown ,38399,1874,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218.0,English,USA,R,36000000.0,1997.0,284.0,6.9,0,14129186.0,USA,American,English
1983-01-01,89.0,121.0,883.0,133.0,180.0,55500000.0,Action|Adventure|Thriller,Never Say Never Again ,48636,762,http://www.imdb.com/title/tt0086006/?ref_=fn_tt_tt_1,214.0,English,UK,PG,36000000.0,1983.0,172.0,6.2,0,19500000.0,UK,Foreign,English
2010-01-01,265.0,101.0,38.0,318.0,496.0,50213619.0,Comedy|Sci-Fi,Hot Tub Time Machine ,139184,1272,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243.0,English,USA,R,36000000.0,2010.0,390.0,6.4,12000,14213619.0,USA,American,English
2014-01-01,54.0,107.0,188.0,631.0,11000.0,42019483.0,Drama|Family,Dolphin Tale 2 ,6069,13904,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33.0,English,USA,PG,36000000.0,2014.0,641.0,6.4,0,6019483.0,USA,American,English
2000-01-01,126.0,124.0,287.0,475.0,9000.0,23360779.0,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Reindeer Games ,31113,10838,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212.0,English,USA,R,34000000.0,2000.0,1000.0,5.7,852,-10639221.0,USA,American,English
2003-01-01,110.0,109.0,473.0,582.0,14000.0,26183197.0,Action|Crime|Drama|Thriller,A Man Apart ,38348,16611,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135.0,English,USA,R,36000000.0,2003.0,919.0,6.1,0,-9816803.0,USA,American,English
2015-01-01,138.0,105.0,488.0,13000.0,15000.0,20991497.0,Comedy|Drama|Romance,Aloha ,39778,44037,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172.0,English,USA,PG-13,37000000.0,2015.0,14000.0,5.4,11000,-16008503.0,USA,American,English
1996-01-01,31.0,130.0,0.0,723.0,2000.0,13052741.0,Drama|History,Ghosts of Mississippi ,8531,3968,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,57.0,English,USA,PG-13,36000000.0,1996.0,912.0,6.7,591,-22947259.0,USA,American,English
1999-01-01,95.0,127.0,96.0,577.0,746.0,14378353.0,Drama|Mystery|Romance|Thriller,Snow Falling on Cedars ,12375,2393,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,194.0,English,USA,PG-13,36000000.0,1999.0,602.0,6.8,846,-21621647.0,USA,American,English
2011-01-01,267.0,114.0,101.0,2000.0,12000.0,33037754.0,Drama|Horror|Mystery|Thriller,The Rite ,75864,19904,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197.0,English,USA,PG-13,37000000.0,2011.0,3000.0,6.0,23000,-3962246.0,USA,American,English
1997-01-01,175.0,106.0,487.0,263.0,685.0,12339633.0,Drama|Sci-Fi|Thriller,Gattaca ,220591,1942,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,36000000.0,1997.0,485.0,7.8,17000,-23660367.0,USA,American,English
2000-01-01,63.0,95.0,31.0,450.0,944.0,2954405.0,Biography|Comedy|Romance,Isn't She Great ,1977,2928,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64.0,English,USA,R,36000000.0,2000.0,886.0,5.3,133,-33045595.0,USA,American,English
2008-01-01,85.0,81.0,16.0,387.0,541.0,30105968.0,Adventure|Animation|Comedy|Family|Sci-Fi,Space Chimps ,8860,2268,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45.0,English,USA,G,37000000.0,2008.0,521.0,4.5,279,-6894032.0,USA,American,English
2003-01-01,44.0,95.0,0.0,642.0,1000.0,37788228.0,Comedy,Head of State ,15046,4537,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80.0,English,USA,PG-13,35200000.0,2003.0,812.0,5.4,638,2588228.0,USA,American,English
2009-01-01,334.0,108.0,480.0,706.0,14000.0,277313371.0,Comedy,The Hangover ,583341,17623,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626.0,English,USA,R,35000000.0,2009.0,839.0,7.8,24000,242313371.0,USA,American,English
2015-01-01,78.0,105.0,25.0,51.0,461.0,2126511.0,Action|Biography|Drama|History,Ip Man 3 ,21912,615,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45.0,Cantonese,Hong Kong,PG-13,36000000.0,2015.0,79.0,7.2,12000,-33873489.0,Hong Kong,Foreign,Foreign
1999-01-01,199.0,95.0,116.0,481.0,45000.0,205399422.0,Action|Adventure|Comedy|Crime,Austin Powers: The Spy Who Shagged Me ,181225,47203,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784.0,English,USA,PG-13,33000000.0,1999.0,645.0,6.6,0,172399422.0,USA,American,English
1989-01-01,186.0,126.0,13000.0,488.0,920.0,251188924.0,Action|Adventure,Batman ,269033,2725,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,817.0,English,USA,PG-13,35000000.0,1989.0,549.0,7.6,12000,216188924.0,USA,American,English
2011-01-01,77.0,102.0,596.0,785.0,877.0,1068392.0,Biography|Drama|War,There Be Dragons ,3865,3497,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53.0,English,Spain,PG-13,36000000.0,2011.0,794.0,5.9,2000,-34931608.0,Spain,Foreign,English
1992-01-01,68.0,121.0,503.0,94.0,808.0,144731527.0,Action|Crime|Thriller,Lethal Weapon 3 ,128010,1446,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,136.0,English,USA,R,35000000.0,1992.0,277.0,6.7,0,109731527.0,USA,American,English
2009-01-01,261.0,129.0,102.0,624.0,768.0,255950375.0,Biography|Drama|Sport,The Blind Side ,223127,3389,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420.0,English,USA,PG-13,29000000.0,2009.0,734.0,7.7,38000,226950375.0,USA,American,English
2001-01-01,122.0,88.0,0.0,640.0,2000.0,112692062.0,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids ,84325,4499,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205.0,English,USA,PG,35000000.0,2001.0,843.0,5.4,0,77692062.0,USA,American,English
2011-01-01,340.0,106.0,91.0,64.0,18000.0,117528646.0,Comedy|Crime,Horrible Bosses ,353442,18669,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387.0,English,USA,R,35000000.0,2011.0,464.0,6.9,31000,82528646.0,USA,American,English
2010-01-01,493.0,110.0,1000.0,538.0,13000.0,171031347.0,Adventure|Drama|Western,True Grit ,240962,25964,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724.0,English,USA,PG-13,38000000.0,2010.0,12000.0,7.7,36000,133031347.0,USA,American,English
2006-01-01,208.0,109.0,64.0,505.0,11000.0,124732962.0,Comedy|Drama|Romance,The Devil Wears Prada ,286178,23923,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631.0,English,USA,PG-13,35000000.0,2006.0,11000.0,6.8,0,89732962.0,USA,American,English
1979-01-01,134.0,143.0,338.0,643.0,12000.0,82300000.0,Adventure|Mystery|Sci-Fi,Star Trek: The Motion Picture ,63330,16007,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,405.0,English,USA,PG,35000000.0,1979.0,664.0,6.4,0,47300000.0,USA,American,English
2013-01-01,275.0,120.0,91.0,680.0,4000.0,134455175.0,Comedy|Crime,Identity Thief ,97664,5826,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232.0,English,USA,R,35000000.0,2013.0,904.0,5.7,17000,99455175.0,USA,American,English
1991-01-01,120.0,128.0,17000.0,387.0,22000.0,79100000.0,Crime|Thriller,Cape Fear ,127503,24006,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,261.0,English,USA,R,35000000.0,1991.0,1000.0,7.3,0,44100000.0,USA,American,English
